TOTAL MSG COUNT,MSG 21 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Mode ,Latitude (deg),Longitude (deg),MSL Altitude (meters),Absolute Altitude (meters),Velocity N (meters/sec),   Velocity E (meters/sec),Velocity D (meters/sec),Acceleration N (meters/sec2),Acceleration E (meters/sec2),Acceleration D (meters/sec2),Roll (radians),Pitch (radians),Heading (radians),Roll Rate (radians/sec),Pitch Rate (radians/sec),Heading Rate (radians/sec),
4579,846,846,'0x81FF',21,84,'0x1618',         55172.09888,1899,55172,       0.09899999993,0,1,2,5,         34.82200241,        -117.9219894,         132.2975006,         100.1328506,         99.68881226,         7.846950531,     0.0002241634793,     -0.001319786068,     -0.002851452213,      -0.00498889992,0,0,0,0,0,0,
4585,847,847,'0x81FF',21,84,'0x53B1',         55173.09888,1899,55173,       0.09899999993,0,1,2,5,         34.82289886,        -117.9219055,         132.3034668,         100.1403732,         99.69130707,         7.846803665,      0.002726439154,     0.0006777625531,   -3.177834151e-005,      0.003027804429,0,0,0,0,0,0,
4590,848,848,'0x81FF',21,84,'0x1212',         55174.09888,1899,55174,       0.09899999993,0,1,2,5,         34.82379913,        -117.9218216,         132.3031464,         100.1416092,          99.6852951,         7.848979473,     -0.001151243341,     -0.007041817531,      0.002255610423,     -0.002620218089,0,0,0,0,0,0,
4596,849,849,'0x81FF',21,84,'0xE75B',         55175.09888,1899,55175,       0.09899999993,0,1,2,5,         34.82469559,        -117.9217377,         132.3022766,         100.1422806,         99.68592072,         7.848647594,     -0.004404200241,      0.001383626019,     -0.001210685936,      -0.00190688367,0,0,0,0,0,0,
4602,850,850,'0x81FF',21,84,'0x40FF',         55176.09888,1899,55176,       0.09899999993,0,1,2,5,         34.82559586,        -117.9216461,         132.3061066,          100.147644,         99.69207001,         7.848763943,      0.003588516731,      0.006560719572,   -2.799606045e-005,       0.01012245752,0,0,0,0,0,0,
4607,851,851,'0x81FF',21,84,'0xA480',         55177.09888,1899,55177,       0.09899999993,0,1,2,5,         34.82649231,        -117.9215622,         132.2976532,         100.1407166,          99.6885376,          7.85098362,      0.006477246061,     -0.005276055541,      0.002790414728,      0.001627679565,0,0,0,0,0,0,
4613,852,852,'0x81FF',21,84,'0xF482',         55178.09888,1899,55178,       0.09899999993,0,1,2,5,         34.82739258,        -117.9214783,         132.2863922,         100.1309738,         99.68991852,          7.84655714,      0.004593266174,      0.002351653064,     -0.004079145379,    -0.0007909685955,0,0,0,0,0,0,
4619,853,853,'0x81FF',21,84,'0x7A03',         55179.09888,1899,55179,       0.09899999993,0,1,2,5,         34.82829285,        -117.9213943,         132.2858124,         100.1319122,         99.68503571,         7.845221043,     0.0001195837249,     -0.006108617876,    -0.0006757597439,     -0.001926561352,0,0,0,0,0,0,
4624,854,854,'0x81FF',21,84,'0x61D1',         55180.09888,1899,55180,       0.09899999993,0,1,2,5,          34.8291893,        -117.9213028,         132.2907867,         100.1383972,          99.6858902,          7.85059309,      0.002129798988,     0.0005199452862,      0.005954441149,      0.005400079302,0,0,0,0,0,0,
4630,855,855,'0x81FF',21,84,'0x4F19',         55181.09888,1899,55181,       0.09899999993,0,1,2,5,         34.83008957,        -117.9212189,         132.3020935,          100.151207,         99.69485474,         7.852377415,      0.003164501628,      0.008689229377,      0.002989661414,      0.003771202173,0,0,0,0,0,0,
4636,856,856,'0x81FF',21,84,'0xF9D2',         55182.09888,1899,55182,       0.09899999993,0,1,2,5,         34.83098602,        -117.9211349,         132.2955627,         100.1461792,         99.69123077,         7.847869396,     -0.003472267417,     -0.005196881015,     -0.004652285948,      -0.00530918641,0,0,0,0,0,0,
4641,857,857,'0x81FF',21,84,'0x2C0E',         55183.09888,1899,55183,       0.09899999993,0,1,2,5,         34.83188629,         -117.921051,         132.2975616,         100.1496582,         99.68460083,         7.849030972,      0.003097987268,     -0.007716298569,      0.003498676466,      0.009845208377,0,0,0,0,0,0,
4647,858,858,'0x81FF',21,84,'0x32AB',         55184.09888,1899,55184,       0.09899999993,0,1,2,5,         34.83278275,        -117.9209595,         132.2863617,         100.1399384,         99.68746185,         7.849635124,      0.007756186649,      0.003142949892,      0.001527021988,      0.005359115545,0,0,0,0,0,0,
4653,859,859,'0x81FF',21,84,'0xB987',         55185.09888,1899,55185,       0.09899999993,0,1,2,5,         34.83368301,        -117.9208755,          132.285141,         100.1401978,          99.6891861,         7.845781803,     -0.002929824404,      0.001355324057,     -0.004630557261,      -0.01162890997,0,0,0,0,0,0,
4658,860,860,'0x81FF',21,84,'0xAE42',         55186.09888,1899,55186,       0.09899999993,0,1,2,5,         34.83458328,        -117.9207916,         132.2840729,         100.1406021,         99.68934631,         7.848474503,     -0.006373227574,     -0.001295370399,      0.004652388394,     -0.001722237212,0,0,0,0,0,0,
4664,861,861,'0x81FF',21,84,'0xF892',         55187.09888,1899,55187,       0.09899999993,0,1,2,5,         34.83547974,        -117.9207077,         132.2758026,         100.1338043,         99.68903351,         7.853551865,      0.001560770907,     -0.001625230187,       0.00544673996,      0.009597095661,0,0,0,0,0,0,
4670,862,862,'0x81FF',21,84,'0x1AB8',         55188.09888,1899,55188,       0.09899999993,0,1,2,5,            34.83638,        -117.9206161,         132.2654419,         100.1248932,         99.68913269,         7.847720623,       0.00262551615,    -0.0007176580257,     -0.006798313931,      0.001662222319,0,0,0,0,0,0,
4675,863,863,'0x81FF',21,84,'0x1B3F',         55189.09888,1899,55189,       0.09899999993,0,1,2,5,         34.83727646,        -117.9205322,         132.2618256,         100.1227341,         99.68518066,         7.846348286,       0.01037247851,     -0.005144641735,     -0.001415483188,       0.00920184236,0,0,0,0,0,0,
4681,864,864,'0x81FF',21,84,'0x8AFE',         55190.09888,1899,55190,       0.09899999993,0,1,2,5,         34.83817673,        -117.9204483,         132.2672577,         100.1296158,         99.68939209,         7.846004963,      0.005358445458,      0.005338559859,      0.001892238506,      -0.00272005843,0,0,0,0,0,0,
4687,865,865,'0x81FF',21,84,'0xB6A3',         55191.09888,1899,55191,       0.09899999993,0,1,2,5,         34.83907318,        -117.9203644,         132.2706299,         100.1344147,         99.68792725,         7.850707531,     -0.009441315196,     -0.003736598883,      0.004845546558,      -0.01556691155,0,0,0,0,0,0,
4692,866,866,'0x81FF',21,84,'0xDCA',         55192.09888,1899,55192,       0.09899999993,0,1,2,5,         34.83997345,        -117.9202728,         132.2761688,         100.1413879,         99.69300079,         7.848849773,     -0.004772186745,      0.005401163828,     -0.002951032016,      0.008164303377,0,0,0,0,0,0,
4698,867,867,'0x81FF',21,84,'0x2876',         55193.09888,1899,55193,       0.09899999993,0,1,2,5,         34.84087372,        -117.9201889,          132.272171,         100.1388092,         99.69039154,         7.851634026,      0.003430168843,     -0.003228459042,      0.003564406419,       0.00950945355,0,0,0,0,0,0,
4704,868,868,'0x81FF',21,84,'0xB158',         55194.09888,1899,55194,       0.09899999993,0,1,2,5,         34.84177017,         -117.920105,         132.2638245,         100.1318817,         99.68447113,         7.847548008,      0.008174092509,     -0.006132843439,     -0.005420364905,      0.003896193579,0,0,0,0,0,0,
4709,869,869,'0x81FF',21,84,'0x9F5D',         55195.09888,1899,55195,       0.09899999993,0,1,2,5,         34.84267044,        -117.9200211,         132.2613831,         100.1308594,         99.68484497,         7.847054005,      0.001422050293,      0.000114070157,     0.0007365376805,     -0.006765522063,0,0,0,0,0,0,
4715,870,870,'0x81FF',21,84,'0xB34E',         55196.09888,1899,55196,       0.09899999993,0,1,2,5,         34.84356689,        -117.9199371,         132.2736359,         100.1445084,          99.6908493,         7.848308563,    -0.0004893396981,      0.004721883219,      0.001941851806,       0.00101179292,0,0,0,0,0,0,
4721,871,871,'0x81FF',21,84,'0x12A8',         55197.09888,1899,55197,       0.09899999993,0,1,2,5,         34.84446716,        -117.9198456,         132.2701874,         100.1424637,         99.69163513,         7.846769333,      0.006003200077,    -0.0002539269626,     -0.002364521613,      0.009060716256,0,0,0,0,0,0,
4726,872,872,'0x81FF',21,84,'0x6BB7',         55198.09888,1899,55198,       0.09899999993,0,1,2,5,         34.84536362,        -117.9197617,         132.2622833,         100.1359558,         99.68713379,         7.851476669,     -0.001934390282,     -0.005149915814,      0.007499794941,     -0.005009893328,0,0,0,0,0,0,
4732,873,873,'0x81FF',21,84,'0x6B7',         55199.09888,1899,55199,       0.09899999993,0,1,2,5,         34.84626389,        -117.9196777,         132.2685089,         100.1435699,           99.690979,         7.849844933,      0.007631567307,      0.003897116985,     -0.002711230423,       0.01235396322,0,0,0,0,0,0,
4738,874,874,'0x81FF',21,84,'0xEFA0',         55200.09888,1899,55200,       0.09899999993,0,1,2,5,         34.84716034,        -117.9195938,         132.2688599,         100.1453018,         99.68943024,         7.848329067,     -0.001818811172,     -0.001890452346,    -0.0003184651141,     -0.009643558413,0,0,0,0,0,0,
4743,875,875,'0x81FF',21,84,'0x798',         55201.09888,1899,55201,       0.09899999993,0,1,2,5,         34.84806061,        -117.9195023,         132.2622223,         100.1400375,         99.68531036,         7.850200176,     -0.001545064617,     -0.005368719809,      0.002262804192,      0.001672508894,0,0,0,0,0,0,
4749,876,876,'0x81FF',21,84,'0x3B0E',         55202.09888,1899,55202,       0.09899999993,0,1,2,5,         34.84896088,        -117.9194183,         132.2587738,         100.1379547,         99.68811035,         7.848618507,      0.005792034324,      0.002711232984,     -0.001637766953,        0.0080010565,0,0,0,0,0,0,
4755,877,877,'0x81FF',21,84,'0xFA85',         55203.09888,1899,55203,       0.09899999993,0,1,2,5,         34.84985733,        -117.9193344,         132.2481842,         100.1287231,         99.69412231,         7.846748352,      0.003623590572,      0.005459864624,    -0.0005051463377,    -0.0006454414688,0,0,0,0,0,0,
4760,878,878,'0x81FF',21,84,'0x55F4',         55204.09888,1899,55204,       0.09899999993,0,1,2,5,          34.8507576,        -117.9192505,         132.2403259,         100.1222076,          99.6901474,          7.84995079,     -0.001101850998,     -0.004670482129,      0.003739777952,     -0.003882538993,0,0,0,0,0,0,
4766,879,879,'0x81FF',21,84,'0x152D',         55205.09888,1899,55205,       0.09899999993,0,1,2,5,         34.85165405,        -117.9191589,         132.2300262,         100.1132584,         99.68408966,         7.850170135,     -0.006418882869,     -0.007394419052,    -0.0008367029368,     -0.004814067855,0,0,0,0,0,0,
4772,880,880,'0x81FF',21,84,'0x5A83',         55206.09888,1899,55206,       0.09899999993,0,1,2,5,         34.85255432,         -117.919075,         132.2375183,         100.1220856,         99.68596649,         7.846211433,      0.004719708115,      0.003062504344,     -0.002934874501,       0.01460427418,0,0,0,0,0,0,
4777,881,881,'0x81FF',21,84,'0x2217',         55207.09888,1899,55207,       0.09899999993,0,1,2,5,         34.85345078,        -117.9189911,           132.24263,         100.1285248,           99.690979,         7.851770401,      0.006365783047,       0.00510710245,      0.007310978603,      0.001784637105,0,0,0,0,0,0,
4783,882,882,'0x81FF',21,84,'0xB254',         55208.09888,1899,55208,       0.09899999993,0,1,2,5,         34.85435104,        -117.9189072,         132.2505035,         100.1377258,         99.69252014,         7.849051952,      0.004910064861,   -3.468591603e-005,     -0.002964974847,    -0.0003885016195,0,0,0,0,0,0,
4789,883,883,'0x81FF',21,84,'0x692E',         55209.09888,1899,55209,       0.09899999993,0,1,2,5,         34.85525131,        -117.9188156,         132.2531281,         100.1416626,         99.68677521,         7.848359108,     -0.003030613996,     -0.007749109063,    -0.0001209635666,     -0.006679972634,0,0,0,0,0,0,
4794,884,884,'0x81FF',21,84,'0x6648',         55210.09888,1899,55210,       0.09899999993,0,1,2,5,         34.85614777,        -117.9187317,         132.2650604,         100.1549149,         99.68751526,         7.847527027,   -6.340217078e-005,     0.0005408144789,     0.0001983569528,      0.006464451551,0,0,0,0,0,0,
4800,885,885,'0x81FF',21,84,'0x9D40',         55211.09888,1899,55211,       0.09899999993,0,1,2,5,         34.85704803,        -117.9186478,         132.2644196,         100.1555786,         99.68702698,         7.844249725,      0.001022807439,     0.0003087983932,     -0.002595483325,       0.00325484341,0,0,0,0,0,0,
4806,886,886,'0x81FF',21,84,'0x8E33',         55212.09888,1899,55212,       0.09899999993,0,1,2,5,         34.85794449,        -117.9185638,         132.2667084,         100.1591644,         99.68770599,         7.849261761,      0.001900891773,     0.0007586214924,      0.006096608005,      0.001952275168,0,0,0,0,0,0,
4811,887,887,'0x81FF',21,84,'0x3103',         55213.09888,1899,55213,       0.09899999993,0,1,2,5,         34.85884476,        -117.9184723,          132.260025,         100.1537628,         99.69168091,         7.852158546,      0.002248725388,      0.004967468791,      0.003051825566,     0.0007886770181,0,0,0,0,0,0,
4817,888,888,'0x81FF',21,84,'0x3AE2',         55214.09888,1899,55214,       0.09899999993,0,1,2,5,         34.85974121,        -117.9183884,         132.2649536,         100.1599884,         99.68907166,         7.851350307,      0.004850042518,     -0.004591363482,    -0.0004323824542,      0.005454597529,0,0,0,0,0,0,
4823,889,889,'0x81FF',21,84,'0xC974',         55215.09888,1899,55215,       0.09899999993,0,1,2,5,         34.86064148,        -117.9183044,         132.2547607,          100.151062,         99.68907928,         7.848328114,      0.001568871783,     0.0005456439685,     -0.003804758657,     -0.002857829211,0,0,0,0,0,0,
4828,890,890,'0x81FF',21,84,'0x22D1',         55216.09888,1899,55216,       0.09899999993,0,1,2,5,         34.86153793,        -117.9182205,         132.2612457,         100.1588211,          99.6867981,         7.849401951,     -0.006530264858,     -0.003661300056,      0.002011989243,     -0.007401922252,0,0,0,0,0,0,
4834,891,891,'0x81FF',21,84,'0x9793',         55217.09888,1899,55217,       0.09899999993,0,1,2,5,          34.8624382,         -117.918129,         132.2687683,         100.1676025,         99.69161224,         7.846429348,       0.00898204837,       0.00493325619,     -0.003840032034,        0.0189687144,0,0,0,0,0,0,
4840,892,892,'0x81FF',21,84,'0x28C6',         55218.09888,1899,55218,       0.09899999993,0,1,2,5,         34.86333847,         -117.918045,         132.2707672,         100.1708527,         99.68704224,         7.849295139,      0.005572641734,      -0.00675195409,      0.003427451244,     -0.005620521493,0,0,0,0,0,0,
4845,893,893,'0x81FF',21,84,'0x54A',         55219.09888,1899,55219,       0.09899999993,0,1,2,5,         34.86423492,        -117.9179611,         132.2801361,         100.1814804,          99.6837616,         7.847296715,     0.0007778952131,     -0.004903271329,     -0.001660752576,      -0.00158693362,0,0,0,0,0,0,
4851,894,894,'0x81FF',21,84,'0x238B',         55220.09888,1899,55220,       0.09899999993,0,1,2,5,         34.86513519,        -117.9178772,          132.285553,         100.1881332,         99.68961334,         7.848189831,     -0.008308028802,      0.005196068436,      0.001867215498,     -0.007427782286,0,0,0,0,0,0,
4857,895,895,'0x81FF',21,84,'0x592E',         55221.09888,1899,55221,       0.09899999993,0,1,2,5,         34.86603165,        -117.9177856,         132.3006592,         100.2044678,         99.69168091,         7.849326134,      0.002263957635,    -0.0001101577363,      0.001028895495,       0.01546749845,0,0,0,0,0,0,
4862,896,896,'0x81FF',21,84,'0x9CD',         55222.09888,1899,55222,       0.09899999993,0,1,2,5,         34.86693192,        -117.9177017,         132.2919312,         100.1969757,         99.69091797,         7.851344109,      0.009159288369,      -0.00124457886,      0.001640712959,      0.007739720866,0,0,0,0,0,0,
4868,897,897,'0x81FF',21,84,'0x2705',         55223.09888,1899,55223,       0.09899999993,0,1,2,5,         34.86783218,        -117.9176178,         132.2779694,         100.1842346,         99.68710327,         7.848250866,       0.01064164191,     -0.004969870672,     -0.003358057002,      0.002106419532,0,0,0,0,0,0,
4874,898,898,'0x81FF',21,84,'0x3F0B',         55224.09888,1899,55224,       0.09899999993,0,1,2,5,         34.86872864,        -117.9175339,         132.2789307,         100.1864166,         99.68517303,         7.847360611,      -0.01395459194,     -0.002249519341,       0.00139606162,      -0.02302840725,0,0,0,0,0,0,
4879,899,899,'0x81FF',21,84,'0x4423',         55225.09888,1899,55225,       0.09899999993,0,1,2,5,         34.86962891,        -117.9174423,         132.2928314,         100.2015152,         99.68921661,         7.847762585,      0.001931686304,      0.003467096249,    -0.0006612453726,       0.02023859136,0,0,0,0,0,0,
4885,900,900,'0x81FF',21,84,'0x160C',         55226.09888,1899,55226,       0.09899999993,0,1,2,5,         34.87052536,        -117.9173584,         132.2983093,         100.2081833,         99.68939972,         7.850621223,      0.004910993855,    -0.0006513882545,      0.004509123508,      0.004916808102,0,0,0,0,0,0,
4891,901,901,'0x81FF',21,84,'0xACA7',         55227.09888,1899,55227,       0.09899999993,0,1,2,5,         34.87142563,        -117.9172745,         132.2953491,         100.2064209,         99.68900299,         7.849791527,       0.00820700638,     -0.001262244768,     -0.001004160382,        0.0051240311,0,0,0,0,0,0,
4896,902,902,'0x81FF',21,84,'0x5C35',         55228.09888,1899,55228,       0.09899999993,0,1,2,5,         34.87232208,        -117.9171906,         132.2836761,         100.1959305,         99.69226074,         7.848867893,      0.002647923073,      0.003998496104,     0.0005000294768,      -0.00477903476,0,0,0,0,0,0,
4902,903,903,'0x81FF',21,84,'0xDB41',         55229.09888,1899,55229,       0.09899999993,0,1,2,5,         34.87322235,         -117.917099,          132.286499,         100.1999283,         99.68904877,         7.850328445,    -0.0004986412823,     -0.004149531014,      0.001804478467,     -0.001990079414,0,0,0,0,0,0,
4908,904,904,'0x81FF',21,84,'0x8B01',         55230.09888,1899,55230,       0.09899999993,0,1,2,5,          34.8741188,        -117.9170151,         132.2816315,          100.196228,         99.68352509,         7.845734596,     -0.003017653013,     -0.005811544601,     -0.004960372578,     -0.001356487744,0,0,0,0,0,0,
4913,905,905,'0x81FF',21,84,'0x1D62',         55231.09888,1899,55231,       0.09899999993,0,1,2,5,         34.87501907,        -117.9169312,         132.2749329,         100.1907043,         99.68914795,         7.847037792,      0.000725532358,      0.005345833488,      0.001888547791,      0.003234346397,0,0,0,0,0,0,
4919,906,906,'0x81FF',21,84,'0xA3E2',         55232.09888,1899,55232,       0.09899999993,0,1,2,5,         34.87591934,        -117.9168472,         132.2768097,         100.1937332,         99.68760681,         7.848340034,      0.001207361463,     -0.003890688531,       0.00112599053,        0.0010751097,0,0,0,0,0,0,
4925,907,907,'0x81FF',21,84,'0x33A8',         55233.09888,1899,55233,       0.09899999993,0,1,2,5,          34.8768158,        -117.9167633,         132.2750702,         100.1931381,         99.69104767,         7.849914074,      0.002529244637,      0.003171498189,      0.002591917058,      0.002335794736,0,0,0,0,0,0,
4930,908,908,'0x81FF',21,84,'0x2C8D',         55234.09888,1899,55234,       0.09899999993,0,1,2,5,         34.87771606,        -117.9166718,         132.2686005,         100.1878204,         99.69177246,         7.853027344,       0.00680504553,     0.0003619354102,      0.004124431871,       0.00630273018,0,0,0,0,0,0,
4936,909,909,'0x81FF',21,84,'0x29C6',         55235.09888,1899,55235,       0.09899999993,0,1,2,5,         34.87861252,        -117.9165878,         132.3329926,          100.253334,         99.76595306,          7.87086153,       -0.1301825345,       0.08228585124,        0.0235430561,       -0.1432845891,0,0,0,0,0,0,
4942,910,910,'0x81FF',21,84,'0x748D',         55236.09888,1899,55236,       0.09899999993,0,1,2,5,         34.87951279,        -117.9165039,         132.4221344,          100.343605,         99.70001984,         7.849771023,      -0.02103404701,      -0.08363988996,      -0.03120475076,        0.1287746727,0,0,0,0,0,0,
4947,911,911,'0x81FF',21,84,'0xC69C',         55237.09888,1899,55237,       0.09899999993,0,1,2,5,         34.88041306,        -117.9164124,         132.3972931,         100.3198853,          99.6440506,         7.832065105,       0.07829802483,      -0.05381274596,      -0.01523752883,       0.09694422036,0,0,0,0,0,0,
4953,912,912,'0x81FF',21,84,'0xBDB5',         55238.09888,1899,55238,       0.09899999993,0,1,2,5,         34.88130951,        -117.9163284,         132.3317413,          100.255455,         99.66183472,         7.842152119,       0.03678735718,       0.02557286993,       0.01667912863,      -0.04943022504,0,0,0,0,0,0,
4959,913,913,'0x81FF',21,84,'0x2371',         55239.09888,1899,55239,       0.09899999993,0,1,2,5,         34.88220978,        -117.9162445,         132.3367462,         100.2615509,         99.70530701,         7.857785225,       -0.0310799852,       0.04489665106,       0.01616967656,      -0.06725577265,0,0,0,0,0,0,
4964,914,914,'0x81FF',21,84,'0x37',         55240.09888,1899,55240,       0.09899999993,0,1,2,5,         34.88310623,        -117.9161606,         132.3539124,         100.2798309,         99.71335602,         7.857425213,      -0.01816675253,      0.003540146165,     -0.002908990486,       0.02176066674,0,0,0,0,0,0,
4970,915,915,'0x81FF',21,84,'0x67BF',         55241.09888,1899,55241,       0.09899999993,0,1,2,5,          34.8840065,        -117.9160767,         132.3654785,         100.2924881,         99.68877411,         7.847039223,       0.00752702402,      -0.02673292905,      -0.01056254935,       0.02843067795,0,0,0,0,0,0,
4976,916,916,'0x81FF',21,84,'0x87E1',         55242.09888,1899,55242,       0.09899999993,0,1,2,5,         34.88490295,        -117.9159851,         132.3566895,         100.2847672,         99.67523956,         7.842827797,       0.02821252868,       -0.0125156492,     -0.003721616697,       0.02081618644,0,0,0,0,0,0,
4981,917,917,'0x81FF',21,84,'0x3B6B',         55243.09888,1899,55243,       0.09899999993,0,1,2,5,         34.88580322,        -117.9159012,         132.3464203,         100.2755814,         99.68271637,         7.846794605,      0.001046291552,       0.01023994852,       0.00491835922,       -0.0302919019,0,0,0,0,0,0,
4987,918,918,'0x81FF',21,84,'0x30D3',         55244.09888,1899,55244,       0.09899999993,0,1,2,5,         34.88669968,        -117.9158173,         132.3549652,         100.2851868,         99.69561768,         7.850601196,      -0.02143483795,        0.0131416535,      0.002689401619,      -0.02128430642,0,0,0,0,0,0,
4993,919,919,'0x81FF',21,84,'0x84EF',         55245.09888,1899,55245,       0.09899999993,0,1,2,5,         34.88759995,        -117.9157333,         132.3678741,         100.2991562,         99.69680786,         7.853336334,      0.002057766076,    -0.0001842868514,     0.0004201487463,       0.02699499391,0,0,0,0,0,0,
4998,920,920,'0x81FF',21,84,'0xCBBC',         55246.09888,1899,55246,       0.09899999993,0,1,2,5,         34.88850021,        -117.9156418,         132.3554535,         100.2877884,         99.68813324,         7.847017765,       0.01269475743,     -0.009209318087,     -0.005337908398,       0.01068854798,0,0,0,0,0,0,
5004,921,921,'0x81FF',21,84,'0xFD2A',         55247.09888,1899,55247,       0.09899999993,0,1,2,5,         34.88939667,        -117.9155579,          132.342514,         100.2758942,         99.68225861,          7.84548378,      0.008763157763,     -0.006019049324,     -0.002041561063,     -0.003305865685,0,0,0,0,0,0,
5010,922,922,'0x81FF',21,84,'0xC7B9',         55248.09888,1899,55248,       0.09899999993,0,1,2,5,         34.89029694,        -117.9154739,         132.3355103,          100.269928,         99.68751526,         7.848218441,     -0.004372727592,      0.006085722242,      0.002196778543,      -0.01313157752,0,0,0,0,0,0,
5015,923,923,'0x81FF',21,84,'0x25DD',         55249.09888,1899,55249,       0.09899999993,0,1,2,5,         34.89119339,          -117.91539,         132.3509216,         100.2863693,          99.6920929,         7.853517532,     -0.008620027453,      0.005523708649,      0.006842995994,     -0.001653258805,0,0,0,0,0,0,
5021,924,924,'0x81FF',21,84,'0x5123',         55250.09888,1899,55250,       0.09899999993,0,1,2,5,         34.89209366,        -117.9152985,         132.3625641,         100.2990494,          99.6907959,         7.845937729,     -0.001237451215,     -0.001514440752,     -0.008067004383,      0.009873636067,0,0,0,0,0,0,
5027,925,925,'0x81FF',21,84,'0x1B60',         55251.09888,1899,55251,       0.09899999993,0,1,2,5,         34.89299011,        -117.9152145,         132.3537598,         100.2912598,         99.69109344,         7.844358444,      0.005601831246,     0.0006405540043,     -0.002934289863,      0.006349989213,0,0,0,0,0,0,
5032,926,926,'0x81FF',21,84,'0x5361',         55252.09888,1899,55252,       0.09899999993,0,1,2,5,         34.89389038,        -117.9151306,         132.3484039,         100.2869034,          99.6842804,         7.850555897,      0.007206408773,     -0.007092537358,      0.007652902976,      0.003419097047,0,0,0,0,0,0,
5038,927,927,'0x81FF',21,84,'0x69EA',         55253.09888,1899,55253,       0.09899999993,0,1,2,5,         34.89478683,        -117.9150467,         132.3530579,         100.2925568,         99.68870544,         7.851926804,       -0.0022183049,      0.005399291869,      0.002372913295,     -0.007106352132,0,0,0,0,0,0,
5044,928,928,'0x81FF',21,84,'0x30DD',         55254.09888,1899,55254,       0.09899999993,0,1,2,5,          34.8956871,        -117.9149551,         132.3419189,         100.2824097,         99.68825531,         7.847301483,      0.004991456401,     -0.001465793699,     -0.005680079106,      0.008557211608,0,0,0,0,0,0,
5049,929,929,'0x81FF',21,84,'0xB2F9',         55255.09888,1899,55255,       0.09899999993,0,1,2,5,         34.89658737,        -117.9148712,         132.3408051,         100.2822876,           99.689888,         7.846574306,      0.004680233076,       0.00188212865,      0.001139529399,      0.001701733912,0,0,0,0,0,0,
5055,930,930,'0x81FF',21,84,'0x5F6C',         55256.09888,1899,55256,       0.09899999993,0,1,2,5,         34.89748383,        -117.9147873,         132.3418274,         100.2842941,         99.68997955,         7.849719048,     -0.001926039928,     0.0007795790443,      0.004156113137,     -0.005725690629,0,0,0,0,0,0,
5061,931,931,'0x81FF',21,84,'0xDEC5',         55257.09888,1899,55257,       0.09899999993,0,1,2,5,         34.89838409,        -117.9147034,         132.3506622,         100.2940903,         99.69137573,         7.850317478,      0.007194438484,      0.001409181859,      0.001011797576,       0.01147044636,0,0,0,0,0,0,
5066,932,932,'0x81FF',21,84,'0x3D7B',         55258.09888,1899,55258,       0.09899999993,0,1,2,5,         34.89928055,        -117.9146118,         132.3534088,         100.2978058,         99.68815613,         7.849470615,     -0.002692500129,     -0.003178556217,    -0.0007609367021,      -0.01009219419,0,0,0,0,0,0,
5072,933,933,'0x81FF',21,84,'0x8066',         55259.09888,1899,55259,       0.09899999993,0,1,2,5,         34.90018082,        -117.9145279,         132.3639069,         100.3092499,         99.68682098,         7.850447178,     -0.003942787182,    -0.0006383729051,      0.001915662084,      0.002938434482,0,0,0,0,0,0,
5078,934,934,'0x81FF',21,84,'0xFAE',         55260.09888,1899,55260,       0.09899999993,0,1,2,5,         34.90107727,         -117.914444,         132.3669739,         100.3132629,         99.68701935,         7.845868111,     -0.001252570655,       0.00129324384,     -0.004427986685,      0.005307964049,0,0,0,0,0,0,
5083,935,935,'0x81FF',21,84,'0x4871',         55261.09888,1899,55261,       0.09899999993,0,1,2,5,         34.90197754,          -117.91436,          132.381485,         100.3287277,         99.69251251,         7.845450401,       0.00833180733,      0.005613585934,     0.0002612206154,       0.01348684542,0,0,0,0,0,0,
5089,936,936,'0x81FF',21,84,'0x4506',         55262.09888,1899,55262,       0.09899999993,0,1,2,5,         34.90287399,        -117.9142685,         132.3796539,         100.3278122,         99.68825531,         7.851603508,      0.008534666151,     -0.005416539032,      0.007366314996,    -0.0005738804466,0,0,0,0,0,0,
5095,937,937,'0x81FF',21,84,'0x1E62',         55263.09888,1899,55263,       0.09899999993,0,1,2,5,         34.90377426,        -117.9141846,         132.3742981,         100.3233948,         99.68818665,         7.852816582,     -0.006067781243,      0.000275095168,     6.47942652e-005,       -0.0150312623,0,0,0,0,0,0,
5100,938,938,'0x81FF',21,84,'0xBCB9',         55264.09888,1899,55264,       0.09899999993,0,1,2,5,         34.90467453,        -117.9141006,         132.3727417,         100.3227386,         99.68907928,         7.848206043,     -0.002738087671,     0.0005289812107,     -0.006109237671,      0.004497344606,0,0,0,0,0,0,
5106,939,939,'0x81FF',21,84,'0xB152',         55265.09888,1899,55265,       0.09899999993,0,1,2,5,         34.90557098,        -117.9140167,         132.3775635,          100.328476,         99.69017792,         7.841022491,      0.004598121624,      0.001397112268,     -0.007701604627,      0.009289084002,0,0,0,0,0,0,
5112,940,940,'0x81FF',21,84,'0x5E6',         55266.09888,1899,55266,       0.09899999993,0,1,2,5,         34.90647125,        -117.9139252,         132.3739624,         100.3257751,         99.68590546,         7.848775387,       0.01083115209,     -0.005403033923,      0.009261076339,      0.006911674514,0,0,0,0,0,0,
