TOTAL MSG COUNT,MSG 23 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),PLA Word #1 ,PLA Word #2  ,PLA Word #3  ,PLA Word #4  ,PLA Word #5  ,PLA Word #6  ,PLA Word #7  ,PLA Word #8  ,PLA Word #9  ,PLA Word #10  ,PLT Word #1 ,PLT Word #2  ,PLT Word #3  ,PLT Word #4  ,PLT Word #5  ,PLT Word #6  ,PLT Word #7  ,PLT Word #8  ,PLT Word #9  ,PLT Word #10  ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,TX LVR E ,TX LVR N ,TX LVR U ,RX LVR E ,RX LVR N ,RX LVR U ,PLT Word Index ,PLA Word Index ,Frame Start ,PLT Offset Index ,PRN ,Type ,Waveform ,Attenuation (db),Frequency ,PLA Code Offset (ms),Delta_Corr #1 ,Delta_Corr #2  ,Delta_Corr #3  ,Delta_V_M0 #1 ,Delta_V_M0 #2  ,Delta_V_M0 #3  ,Delta_V_M1 #1 ,Delta_V_M1 #2  ,Delta_V_M1 #3  ,Delta_V_M2 #1 ,Delta_V_M2 #2  ,Delta_V_M2 #3  ,Delta_V_M3 #1 ,Delta_V_M3 #2  ,Delta_V_M3 #3  ,Delta_V_M4 #1 ,Delta_V_M4 #2  ,Delta_V_M4 #3  ,Lat Obs ,Lon Obs ,Alt Obs ,
2474,605,605,'0x81FF',23,296,'0x84A6',                   0,1899,54800,        0.4009999998,579069457,998916084,139462537,939523814,14180356,0,0,0,0,0,578814028,49881141,938409968,205725711,1072923678,0,0,0,0,0,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,4,4,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2476,606,606,'0x81FF',23,296,'0x59E3',                   0,1899,54801,     0.0009999999311,579069457,998916084,139462537,939523814,14180356,148898715,0,0,0,0,578814028,49881141,938409968,205725711,1072923678,721928202,0,0,0,0,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,5,5,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2481,607,607,'0x81FF',23,296,'0x4929',                   0,1899,54801,        0.6009999998,579069457,998916084,139462537,939523814,14180356,148898715,186634832,0,0,0,578814028,49881141,938409968,205725711,1072923678,721928202,131092,0,0,0,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,6,6,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2485,608,608,'0x81FF',23,296,'0xAF91',                   0,1899,54802,        0.2009999999,579069457,998916084,139462537,939523814,14180356,148898715,186634832,285212675,0,0,578814028,49881141,938409968,205725711,1072923678,721928202,131092,767567775,0,0,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,7,7,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2487,609,609,'0x81FF',23,296,'0x1C03',                   0,1899,54802,               0.801,579069457,998916084,139462537,939523814,14180356,148898715,186634832,285212675,1073741658,0,578814028,49881141,938409968,205725711,1072923678,721928202,131092,767567775,554696688,0,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,8,8,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2491,610,610,'0x81FF',23,296,'0xD9FC',                   0,1899,54803,        0.4009999998,579069457,998916084,139462537,939523814,14180356,148898715,186634832,285212675,1073741658,144704188,578814028,49881141,938409968,205725711,1072923678,721928202,131092,767567775,554696688,41550076,1899,36532,54798,0,1899,36532,54798,600,1899,36532,54798,1200,1899,36533,54798,300,1899,36533,54798,900,1899,36534,54798,0,1899,36534,54798,600,1899,36534,54798,1200,1899,36535,54798,300,1899,36535,54798,900,0,0,0,0,0,0,9,9,54798,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2493,611,611,'0x81FF',23,296,'0xBF93',                   0,1899,54804,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,0,0,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2498,612,612,'0x81FF',23,296,'0xEDEC',                   0,1899,54804,        0.6009999998,579069457,998907858,0,0,0,0,0,0,0,0,578814028,49889309,0,0,0,0,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,1,1,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2502,613,613,'0x81FF',23,296,'0x72E0',                   0,1899,54805,        0.2009999999,579069457,998907858,139462568,0,0,0,0,0,0,0,578814028,49889309,938409968,0,0,0,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,2,2,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2504,614,614,'0x81FF',23,296,'0x8A27',                   0,1899,54805,               0.801,579069457,998907858,139462568,134218032,0,0,0,0,0,0,578814028,49889309,938409968,205758480,0,0,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,3,3,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2508,615,615,'0x81FF',23,296,'0x71E4',                   0,1899,54806,        0.4009999998,579069457,998907858,139462568,134218032,14180397,0,0,0,0,0,578814028,49889309,938409968,205758480,820221,0,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,4,4,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2510,616,616,'0x81FF',23,296,'0xC682',                   0,1899,54807,     0.0009999999311,579069457,998907858,139462568,134218032,14180397,924843085,0,0,0,0,578814028,49889309,938409968,205758480,820221,351809479,0,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,5,5,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2515,617,617,'0x81FF',23,296,'0x5DC8',                   0,1899,54807,        0.6009999998,579069457,998907858,139462568,134218032,14180397,924843085,186634873,0,0,0,578814028,49889309,938409968,205758480,820221,351809479,1073616879,0,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,6,6,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2519,618,618,'0x81FF',23,296,'0xDFCA',                   0,1899,54808,        0.2009999999,579069457,998907858,139462568,134218032,14180397,924843085,186634873,788529109,0,0,578814028,49889309,938409968,205758480,820221,351809479,1073616879,975167957,0,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,7,7,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2521,619,619,'0x81FF',23,296,'0x5033',                   0,1899,54808,               0.801,579069457,998907858,139462568,134218032,14180397,924843085,186634873,788529109,1073741683,0,578814028,49889309,938409968,205758480,820221,351809479,1073616879,975167957,487587808,0,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,8,8,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2525,620,620,'0x81FF',23,296,'0x2572',                   0,1899,54809,        0.4009999998,579069457,998907858,139462568,134218032,14180397,924843085,186634873,788529109,1073741683,929037724,578814028,49889309,938409968,205758480,820221,351809479,1073616879,975167957,487587808,41533464,1899,36536,54804,0,1899,36536,54804,600,1899,36536,54804,1200,1899,36537,54804,300,1899,36537,54804,900,1899,36538,54804,0,1899,36538,54804,600,1899,36538,54804,1200,1899,36539,54804,300,1899,36539,54804,900,0,0,0,0,0,0,9,9,54804,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2527,621,621,'0x81FF',23,296,'0xBF23',                   0,1899,54810,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,0,0,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2532,622,622,'0x81FF',23,296,'0xED4B',                   0,1899,54810,        0.6009999998,579069457,998899686,0,0,0,0,0,0,0,0,578814028,49897531,0,0,0,0,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,1,1,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2536,623,623,'0x81FF',23,296,'0x7256',                   0,1899,54811,        0.2009999999,579069457,998899686,139462568,0,0,0,0,0,0,0,578814028,49897531,938409945,0,0,0,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,2,2,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2538,624,624,'0x81FF',23,296,'0x2253',                   0,1899,54811,               0.801,579069457,998899686,139462568,134218032,0,0,0,0,0,0,578814028,49897531,938409945,867950562,0,0,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,3,3,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2542,625,625,'0x81FF',23,296,'0x1245',                   0,1899,54812,        0.4009999998,579069457,998899686,139462568,134218032,14180397,0,0,0,0,0,578814028,49897531,938409945,867950562,818120,0,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,4,4,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2544,626,626,'0x81FF',23,296,'0xB08A',                   0,1899,54813,     0.0009999999311,579069457,998899686,139462568,134218032,14180397,924843085,0,0,0,0,578814028,49897531,938409945,867950562,818120,721932305,0,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,5,5,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2549,627,627,'0x81FF',23,296,'0x47F9',                   0,1899,54813,        0.6009999998,579069457,998899686,139462568,134218032,14180397,924843085,186634873,0,0,0,578814028,49897531,938409945,867950562,818120,721932305,1073616838,0,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,6,6,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2553,628,628,'0x81FF',23,296,'0xB33D',                   0,1899,54814,        0.2009999999,579069457,998899686,139462568,134218032,14180397,924843085,186634873,788529109,0,0,578814028,49897531,938409945,867950562,818120,721932305,1073616838,499127538,0,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,7,7,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2555,629,629,'0x81FF',23,296,'0x1D86',                   0,1899,54814,               0.801,579069457,998899686,139462568,134218032,14180397,924843085,186634873,788529109,1073741683,0,578814028,49897531,938409945,867950562,818120,721932305,1073616838,499127538,586154015,0,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,8,8,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2559,630,630,'0x81FF',23,296,'0x381C',                   0,1899,54815,        0.4009999998,579069457,998899686,139462568,134218032,14180397,924843085,186634873,788529109,1073741683,929037724,578814028,49897531,938409945,867950562,818120,721932305,1073616838,499127538,586154015,1032208308,1899,36540,54810,0,1899,36540,54810,600,1899,36540,54810,1200,1899,36541,54810,300,1899,36541,54810,900,1899,36542,54810,0,1899,36542,54810,600,1899,36542,54810,1200,1899,36543,54810,300,1899,36543,54810,900,0,0,0,0,0,0,9,9,54810,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2561,631,631,'0x81FF',23,296,'0xBEB3',                   0,1899,54816,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,0,0,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2566,632,632,'0x81FF',23,296,'0xD01',                   0,1899,54816,        0.6009999998,579069457,998891456,0,0,0,0,0,0,0,0,578814028,49897531,0,0,0,0,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,1,1,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2570,633,633,'0x81FF',23,296,'0x922B',                   0,1899,54817,        0.2009999999,579069457,998891456,139462537,0,0,0,0,0,0,0,578814028,49897531,938409945,0,0,0,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,2,2,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2572,634,634,'0x81FF',23,296,'0x9458',                   0,1899,54817,               0.801,579069457,998891456,139462537,939523814,0,0,0,0,0,0,578814028,49897531,938409945,867917821,0,0,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,3,3,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2576,635,635,'0x81FF',23,296,'0x4429',                   0,1899,54818,        0.4009999998,579069457,998891456,139462537,939523814,14180356,0,0,0,0,0,578814028,49897531,938409945,867917821,1072921643,0,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,4,4,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2578,636,636,'0x81FF',23,296,'0xBF91',                   0,1899,54819,     0.0009999999311,579069457,998891456,139462537,939523814,14180356,148898715,0,0,0,0,578814028,49897531,938409945,867917821,1072921643,351809518,0,0,0,0,1899,36544,54816,0,1899,36544,54816,600,1899,36544,54816,1200,1899,36545,54816,300,1899,36545,54816,900,1899,36546,54816,0,1899,36546,54816,600,1899,36546,54816,1200,1899,36547,54816,300,1899,36547,54816,900,0,0,0,0,0,0,5,5,54816,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
