TOTAL MSG COUNT,MSG 26 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum , Time Stamp (seconds), GPS Week , GPS Seconds (second), GPS Sec. (Fraction) (second), Delta_Vel_X (m/sec), Delta_Vel_Y (m/sec), Delta_Vel_Z (m/sec), Delta_Att_X (rad/sec), Delta_Att_Y (rad/sec), Delta_Att_Z (rad/sec), Lever_Arm_X (meter), Lever_Arm_Y (meter), Lever_Arm_Z (meter), Acc_Bias_X (ug), Acc_Bias_Y (ug), Acc_Bias_Z (ug), Gyro_Bias_X (deg/hr), Gyro_Bias_Y (deg/hr), Gyro_Bias_Z (deg/hr), Acc_Scale_Fac_X (ppm), Acc_Scale_Fac_Y (ppm), Acc_Scale_Fac_Z (ppm),Gyro_Scale_Fac_X (ppm),Gyro_Scale_Fac_Y (ppm),Gyro_Scale_Fac_Z (ppm),Mounting_Angle_X (degrees),Mounting_Angle_Y (degrees),Mounting_Angle_Z (degrees),Comp_delta_vel_X (m/s),Comp_delta_vel_Y (m/s),Comp_delta_vel_Z (m/s),Base_Accel_SF_X (ppm),Base_Accel_SF_Y (ppm),Base_Accel_SF_Z (ppm),Base_Gyro_SF_X (ppm),Base_Gyro_SF_Y (ppm),Base_Gyro_SF_Z (ppm),Align_Heading (degree),Align_Pitch (degree),Align_Roll (degree),ECEF POS_X (m),ECEF POS_Y (m),ECEF POS_Z (m),VEL_N (m/s),VEL_E (m/s),VEL_D (m/s),ACC_N (m/s^2),ACC_E (m/s^2),ACC_D (m/s^2),Heading (degree),Pitch (degree),Roll (degree),Heading Rate (degree),Pitch Rate (degree),Roll Rate (degree),Checksum Failure Count ,IMU Health ,Spare1 ,Comp delta Vector Valid ,IMU Health Out Latch ,Mounting Angle Valid ,IMU Valid ,Platform Valid ,IMU Make ,Platform ,Align Command ,Align Method ,Align Status ,Align Mode ,Attitude Data Avail ,Heading Data Avail ,Velocity Data Avail ,In Motion Valid ,Ready to Align ,Need To Align ,Spare ,Filter Hold Control ,Filter Sub Mode ,Filter Mode ,Lever Arm Enable ,INS State ,Tracker Aiding Enable ,Tracker Static Aiding ,Sim Perfect IMU ,ZUPT control ,Spare , MSec Fraction (second),TOA (millsecond),IMU System Time ,Comp_delta_att_X (rad/s),Comp_delta_att_Y (rad/s),Comp_delta_att_Z (rad/s),
2990,537,537,'0x81FF',26,312,'0xE495',         54891.09912,1899,54890,        0.3803309393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
2996,538,538,'0x81FF',26,312,'0x1722',         54892.09912,1899,54891,        0.4003309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3002,539,539,'0x81FF',26,312,'0x49B1',         54893.09912,1899,54892,        0.4203309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3007,540,540,'0x81FF',26,312,'0x7C3F',         54894.09912,1899,54893,        0.4403309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3013,541,541,'0x81FF',26,312,'0xAECD',         54895.09912,1899,54894,        0.4603309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3019,542,542,'0x81FF',26,312,'0xE15B',         54896.09912,1899,54895,        0.4803309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3024,543,543,'0x81FF',26,312,'0x13E9',         54897.09912,1899,54896,        0.5003309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3030,544,544,'0x81FF',26,312,'0x4678',         54898.09912,1899,54897,        0.5203309394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3036,545,545,'0x81FF',26,312,'0x7906',         54899.09912,1899,54898,        0.5403309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3041,546,546,'0x81FF',26,312,'0xAB95',         54900.09912,1899,54899,        0.5603309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3047,547,547,'0x81FF',26,312,'0xDE23',         54901.09912,1899,54900,        0.5803309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3053,548,548,'0x81FF',26,312,'0x10B0',         54902.09912,1899,54901,        0.6003309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3058,549,549,'0x81FF',26,312,'0x433E',         54903.09912,1899,54902,        0.6203309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3064,550,550,'0x81FF',26,312,'0x75CE',         54904.09912,1899,54903,        0.6403309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3070,551,551,'0x81FF',26,312,'0xA85B',         54905.09912,1899,54904,        0.6603309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3075,552,552,'0x81FF',26,312,'0xDAE9',         54906.09912,1899,54905,        0.6803309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3081,553,553,'0x81FF',26,312,'0xD78',         54907.09912,1899,54906,        0.7003309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3087,554,554,'0x81FF',26,312,'0x4007',         54908.09912,1899,54907,        0.7203309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3092,555,555,'0x81FF',26,312,'0x7295',         54909.09912,1899,54908,        0.7403309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3098,556,556,'0x81FF',26,312,'0xA523',         54910.09912,1899,54909,        0.7603309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3104,557,557,'0x81FF',26,312,'0xD7B2',         54911.09912,1899,54910,        0.7803309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3109,558,558,'0x81FF',26,312,'0xA3F',         54912.09912,1899,54911,        0.8003309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3115,559,559,'0x81FF',26,312,'0x3CCD',         54913.09912,1899,54912,        0.8203309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3121,560,560,'0x81FF',26,312,'0x6F5D',         54914.09912,1899,54913,        0.8403309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3126,561,561,'0x81FF',26,312,'0xA1EB',         54915.09912,1899,54914,        0.8603309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3132,562,562,'0x81FF',26,312,'0xD479',         54916.09912,1899,54915,        0.8803309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3138,563,563,'0x81FF',26,312,'0x707',         54917.09912,1899,54916,        0.9003309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3143,564,564,'0x81FF',26,312,'0x3996',         54918.09912,1899,54917,        0.9203309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3149,565,565,'0x81FF',26,312,'0x6C24',         54919.09912,1899,54918,        0.9403309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3155,566,566,'0x81FF',26,312,'0x9EB2',         54920.09912,1899,54919,        0.9603309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3160,567,567,'0x81FF',26,312,'0xD141',         54921.09912,1899,54920,        0.9803309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3166,568,568,'0x81FF',26,312,'0x3CF',         54922.09912,1899,54922,     0.0003309394233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3172,569,569,'0x81FF',26,312,'0x365C',         54923.09912,1899,54923,       0.02033093967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3177,570,570,'0x81FF',26,312,'0x68EA',         54924.09912,1899,54924,       0.04033093969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3183,571,571,'0x81FF',26,312,'0x9B79',         54925.09912,1899,54925,       0.06033093971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3189,572,572,'0x81FF',26,312,'0xCE07',         54926.09912,1899,54926,       0.08033093973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3194,573,573,'0x81FF',26,312,'0xBE07',         54927.09912,1899,54926,       0.08033093973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3200,574,574,'0x81FF',26,312,'0xF094',         54928.09912,1899,54927,        0.1003309397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3206,575,575,'0x81FF',26,312,'0x2323',         54929.09912,1899,54928,        0.1203309395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3211,576,576,'0x81FF',26,312,'0x55B2',         54930.09912,1899,54929,        0.1403309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3217,577,577,'0x81FF',26,312,'0x883F',         54931.09912,1899,54930,        0.1603309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3223,578,578,'0x81FF',26,312,'0xBACD',         54932.09912,1899,54931,        0.1803309398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3228,579,579,'0x81FF',26,312,'0xED5B',         54933.09912,1899,54932,        0.2003309401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3234,580,580,'0x81FF',26,312,'0x1FE9',         54934.09912,1899,54933,        0.2203309401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3240,581,581,'0x81FF',26,312,'0x5276',         54935.09912,1899,54934,        0.2403309403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3245,582,582,'0x81FF',26,312,'0x8505',         54936.09912,1899,54935,        0.2603309401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3251,583,583,'0x81FF',26,312,'0xB794',         54937.09912,1899,54936,        0.2803309401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
3257,584,584,'0x81FF',26,312,'0xEA22',         54938.09912,1899,54937,        0.3003309402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0.001862645033,      0.001862645033,      0.001862645033,    2.910383046e-005,    2.910383046e-005,    2.910383046e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,                   0,0,0,0,0,0,
